Pokedex	Pokemon	Type	Rarity	HoloFoil	Rarity Extra	Set No.	Artist	Damaged	Price	Date
158	Totodile	W				14/30	kawayoo			8/17/2019
159	Croconaw	W				17/30	kawayoo			8/17/2019
129	Magikarp	W				12/30	Mitsuhiro Arita			8/17/2019
183	Marill	W				15/30	Kouki Saitou			8/17/2019
129	Magikarp	W				19/30	Mitsuhiro Arita			8/17/2019
183	Marill	W				24/30	Kouki Saitou			8/17/2019
