Pokedex	Pokemon	Type	Rarity	HoloFoil	Rarity Extra	Set No.	Artist	Damaged	Price	Date
124	Jynx	P	5	Full	Full Art	TG04	HYOGONOSUKE			12/08/2022
235	Smeargle	N	5	Full	Full Art	TG10	KIYOTAKA OSHIYAMA			12/08/2022
